ID,Planting_Date,Harvest_Date,Sowing_Seeds_Number,Seeds_Per_Site,Plant_Density_20_days,Chemical_Treat_Disease,Chemical_Treat_Weeds,Chemical_Treat_Pests,Total_N,Total_P,Total_K,Number_Chemical_Ferti,pH,pH2,Efective_Depth,TM_Avg_VEG,TA_Avg_VEG,DR_Avg_VEG,SR_Accu_VEG,P_10_Freq_VEG,TA_Avg_CF,SR_Accu_CF,P_Accu_CF,RH_Avg_CF,SR_Accu_MAT,P_10_Freq_MAT,RH_Avg_MAT,Numero_de_tecnicos,Sowing_Method,Seeds_Treatment,Cultivar,Former_Crop,Field_Drainage,Harvest_Method,Cultivar_Type,Soil_Structure,Runoff,Soil_Texture,Organic_Matter_Content,Departemento,Yield
2950,5/6/2015,9/16/2015,54545.45455,1,55000,0,1,1,0.046,0,0,1,6,7.2,23,23.78593442,28.57294428,9.574019718,14347.74545,0.2,28.7109517,24224.37224,333.7,85.48032069,14779.24523,0.256410256,85.79679359,1,Mecanizado,NO,DK 234 YGRR,Maiz,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,2.4
2751,5/1/2015,9/8/2015,60606.06061,1,55000,0,1,1,0.092,0,0,2,6,7.2,12,23.80646124,28.51570769,9.418492896,14180.50395,0.2,28.7577165,24390.03912,333.7,85.25618275,15203.70997,0.25,85.87687375,1,Mecanizado,NO,DK 234 YGRR,Maiz,SI,Manual,OGM,ATERRONADA,NINGUNO,F,BAJA,Cordoba,2.5
2752,5/25/2015,10/3/2015,54545.45455,1,55000,0,1,2,0.092,0,0,2,5.5,6.6,30,23.79545948,28.64520681,9.699494656,14490.6314,0.2,28.66868762,23999.98415,351.2,85.65273448,14060.64996,0.216216216,85.67770135,1,Mecanizado,NO,PAC 105,Maiz,SI,Manual,Hibrido,GRANULAR,NINGUNO,ArA,BAJA,Cordoba,3.2
2302,5/8/2015,8/20/2015,60606.06061,1,60000,0,2,2,0.092,0,0,2,5.5,6.6,13,24.9775,29.7425,9.53,15623.59901,0.05,28.94641888,22322.20015,322.7,81.12833482,10879.88985,0.068965517,82.72413793,1,Mecanizado,NO,P3966 (Pioneer),Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,FAr,BAJA,Cordoba,4.5
2741,4/29/2015,9/18/2015,60606.06061,1,60000,0,1,1,0.092,0,0,2,6,7.2,26,24.7725,29.3875,9.23,15588.595,0.05,29.08176371,22479.5339,306.6,80.52488655,14769.96941,0.076923077,82.07692308,1,Mecanizado,NO,DK 234 YGRR,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,4.8
2750,5/5/2015,9/16/2015,60606.06061,1,60000,1,1,0,0.092,0,0,2,5.5,6.6,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,11662.51809,0.064516129,82.4516129,1,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,MEDIA,Cordoba,2.7
2949,5/19/2015,10/8/2015,54545.45455,1,60000,0,2,1,0.069,0,0,1,5,6,23,24.7725,29.3875,9.23,15588.595,0.05,29.08176371,22479.5339,306.6,80.52488655,11949.19996,0.0625,82.5625,1,Mecanizado,NO,Otro,Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,1.2
2940,4/28/2015,9/17/2015,57575.75758,3,60000,0,2,2,0.092,0,0,2,5,6,20,24.5575,29.0575,9,15314.59288,0.1,29.32831543,22685.084,282.9,79.86971413,16228.99754,0.093023256,82,1,Manual,NO,Otro,Algodon,SI,Manual,Hibrido,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,4.2
2946,5/7/2015,9/16/2015,66666.66667,1,70000,0,3,4,0.092,0,0.03,2,6,7.2,60,24.9775,29.7425,9.53,15623.59901,0.05,28.94641888,22322.20015,322.7,81.12833482,9308.226214,0.04,82.72,1,Mecanizado,SI,Otro,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,3.5
3172,10/2/2015,2/25/2016,60606.06061,1,60000,0,1,0,0.046,0,0,1,5.5,6.6,27,25.0475,29.82122707,9.54745414,16391.72833,0.1,28.49124647,22569.10823,403.5,86.72083996,15802.58724,0.243902439,87.22255688,1,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,4
3173,10/3/2015,2/26/2016,60606.06061,1,55000,0,1,2,0.046,0,0,1,6,7.2,35,24.5575,29.0575,9,15314.59288,0.1,29.32831543,22685.084,282.9,79.86971413,13408.22808,0.083333333,82.41666667,1,Mecanizado,NO,DK 234 YGRR,Algodon,SI,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,4.2
3174,9/18/2015,1/28/2016,60606.06061,1,60000,0,1,1,0.046,0,0,1,5.5,6.6,22,24.3575,28.8325,8.95,15132.60815,0.125,29.43003957,22715.79005,272.6,79.45592103,14681.31748,0.128205128,82.46153846,1,Mecanizado,SI,PIONEER 30F35 HRR,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,5
3175,9/23/2015,2/5/2016,60606.06061,1,60000,1,1,1,0.115,0,0.03,3,5.5,6.6,23,24.31,28.81625,9.0125,14614.81444,0.15,29.53779819,22731.31063,260.1,79.22794101,14341.09892,0.131578947,82.13157895,1,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,ArA,BAJA,Cordoba,5.2
3176,9/25/2015,1/28/2016,60606.06061,1,55000,0,1,1,0.046,0,0,2,6,7.2,27,24.9775,29.74622707,9.53745414,16208.79444,0.1,28.53779819,22566.1423,403.5,86.61739168,13893.51361,0.228571429,86.5749952,1,Mecanizado,NO,DK 234 YGRR,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,ArA,BAJA,Cordoba,2.5
3177,10/7/2015,2/17/2016,60606.06061,1,60000,0,1,1,0.092,0,0,2,5.5,6.6,21,24.5575,29.12622707,9.13745414,14672.54442,0.2,28.94383267,23841.36953,367.2,85.83182313,14526.30338,0.210526316,85.93915285,1,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,2.5
3179,10/2/2015,2/10/2016,60606.06061,1,55000,0,1,1,0.092,0,0,2,5.5,6.6,60,24.3225,28.77372707,8.90245414,14180.50395,0.2,29.15245336,24390.03912,333.7,85.25618275,12523.37139,0.212121212,85.17163597,1,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Mecanizada,OGM,GRANULAR,NINGUNO,ArA,MEDIA,Cordoba,4.1
3180,10/15/2015,2/20/2016,60606.06061,1,55000,0,1,1,0.046,0,0,1,6,7.2,25,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,13699.2901,0.083333333,82.36111111,1,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,F,BAJA,Cordoba,2.3
3181,10/12/2015,2/20/2016,60606.06061,1,60000,0,1,0,0.046,0,0,1,6.5,7.8,60,24.79,29.38997707,9.19995414,15018.07386,0.175,28.75245336,23451.77308,389.2,86.12492658,12825.3655,0.181818182,85.99053964,1,Mecanizado,SI,DK 234 YGRR,Algodon,NO,Mecanizada,OGM,GRANULAR,NINGUNO,FAr,MEDIA,Cordoba,3.1
3182,9/26/2015,2/8/2016,54545.45455,1,60000,0,2,2,0.092,0,0,2,6,7.2,33,24.82,29.51875,9.3975,15633.48119,0.15,29.04814302,22941.94612,389.2,80.76626586,17199.76968,0.227272727,82.25,1,Mecanizado,SI,PAC 105,Algodon,SI,Mecanizada,Hibrido,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,2.1
3183,10/5/2015,2/20/2016,54545.45455,1,55000,0,1,2,0.046,0,0,1,6,7.2,22,24.5575,29.0575,9,15314.59288,0.1,29.32831543,22685.084,282.9,79.86971413,13408.22808,0.083333333,82.41666667,1,Mecanizado,SI,DK 234 YGRR,Algodon,SI,Manual,Hibrido,GRANULAR,NINGUNO,FAr,BAJA,Cordoba,3.5
3184,10/7/2015,2/17/2016,60606.06061,1,55000,0,2,1,0.046,0,0,1,6,7.2,32,23.86844734,29.09170074,10.4465068,15670.00834,0.15,28.35957244,22911.46024,389.2,86.41049513,12494.87379,0.21875,86.316401,1,Mecanizado,NO,DK 234 YGRR,Algodon,NO,Manual,OGM,GRANULAR,NINGUNO,Ar,BAJA,Cordoba,2.4
3185,9/20/2015,2/10/2016,60606.06061,1,58930.48319,0,2,2,0.092,0,0,2,6,7.2,21,24.8875,29.63372707,9.49245414,15896.171,0.125,28.59383267,22756.14729,398.4,86.56566755,12344.45108,0.25,86.410151,1,Mecanizado,NO,PAC 105,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,A,MEDIA,Cordoba,2.2
3188,9/27/2015,2/12/2016,72727.27273,1,70000,0,3,3,0.092,0,0,3,6,7.2,60,25.015,29.92125,9.8125,15882.00017,0.05,28.89555681,21864.15756,320.7,81.90419689,7495.140816,0,82.15,1,Mecanizado,NO,NK254 (Syngenta),Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,3.5
3190,9/25/2015,2/14/2016,66666.66667,1,71000,0,4,5,0.1035,0,0.03,2,5.5,6.6,43,25.0675,29.875,9.615,15731.78276,0.05,28.8291775,22218.0579,318,81.42143827,5335.774504,0,81.5,1,Mecanizado,SI,NK254 (Syngenta),Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,BAJA,Cordoba,3
3191,9/24/2015,2/8/2016,66666.66667,1,71000,0,4,6,0.092,0,0.03,2,5.5,6.6,44,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,8008.659328,0.095238095,81.80952381,1,Mecanizado,SI,PAC 105,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,BAJA,Cordoba,3
3192,10/16/2015,2/24/2016,54545.45455,1,70000,1,3,4,0.092,0,0.06,2,5.5,6.6,60,24.31,28.81625,9.0125,14614.81444,0.15,29.53779819,22731.31063,260.1,79.22794101,14769.06523,0.128205128,82.12820513,1,Mecanizado,NO,P3966 (Pioneer),Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FA,MEDIA,Cordoba,4.5
3193,10/22/2015,2/27/2016,72727.27273,1,71000,0,3,4,0.115,0,0.03,2,6,7.2,60,24.3575,28.8325,8.95,15132.60815,0.125,29.43003957,22715.79005,272.6,79.45592103,15464.89546,0.12195122,82.46341463,1,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,6.4
3194,10/27/2015,3/7/2016,60606.06061,1,70000,1,1,1,0.096,0.0025,0.06,2,6,7.2,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,9073.590692,0.083333333,82.08333333,1,Mecanizado,NO,PAC 105,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5.1
3195,10/27/2015,3/3/2016,72727.27273,3,71000,0,3,2,0.115,0,0.03,2,6,7.2,60,24.7725,29.3875,9.23,15588.595,0.05,29.08176371,22479.5339,306.6,80.52488655,10392.11212,0.071428571,82.64285714,1,Manual,NO,Otro,Algodon,SI,Manual,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5.5
3196,9/21/2015,2/15/2016,66666.66667,1,71000,0,3,1,0.1215,0.044,0.027,3,5.5,6.6,60,23.43961008,29.14480504,11.41038992,15890.94565,0.075,29.15269447,24624.36067,424.4,81.03709752,11417.78475,0.035714286,80.78112911,1,Mecanizado,NO,Impacto (Syngenta),Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,5.1
3197,9/21/2015,2/14/2016,60606.06061,1,71000,0,3,2,0.0985,0.044,0.057,3,5,6,60,23.45961008,29.19980504,11.48038992,15962.7622,0.075,29.14062551,24471.75175,427.4,81.08882166,11035.39539,0.037037037,80.73598574,1,Mecanizado,NO,PIONEER 30F35 H,Maiz,SI,Manual,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,5
3198,10/4/2015,2/28/2016,63636.36364,1,70000,0,3,1,0.064,0.044,0.042,2,5.5,6.6,60,23.35961008,29.04730504,11.37538992,15855.62973,0.1,29.2130393,24629.69946,424.4,81.06590369,10237.24191,0.04,80.81346808,1,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Mecanizada,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5
3202,9/19/2015,2/8/2016,60606.06061,1,70000,1,2,5,0.1035,0,0.06,2,5.5,6.6,60,23.35961008,29.04730504,11.37538992,15855.62973,0.1,29.2130393,24629.69946,424.4,81.06590369,11446.80442,0.035714286,80.80954301,1,Mecanizado,NO,Otro,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,4.8
3203,9/30/2015,2/10/2016,63636.36364,1,71000,1,3,3,0.075,0.012,0.036,2,5,6,60,23.4594295,29.16471475,11.4105705,15899.71522,0.1,29.31390099,24601.90217,246.5,81.02481614,16212.65623,0.102564103,80.8119796,1,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Mecanizada,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5.15
3204,9/22/2015,2/4/2016,60606.06061,1,70000,0,3,1,0.0805,0,0.03,2,5.5,6.6,60,23.5119284,29.1959642,11.3680716,16150.63547,0.1,29.25959103,24286.23596,256.6,81.02723648,11168.73271,0.148148148,80.90135933,1,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Manual,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5.4
3205,10/13/2015,2/22/2016,54545.45455,1,70000,1,3,4,0.101,0.03,0.03,3,5.5,6.6,60,23.4194295,29.13971475,11.4405705,16017.45866,0.1,29.31734927,24389.58665,240.2,81.06003011,13771.81864,0.121212121,80.82437608,1,Mecanizado,NO,ADV 9339 (Syngenta),Maiz,SI,Mecanizada,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5
3206,10/30/2015,3/12/2016,63636.36364,1,71000,1,2,2,0.101,0.03,0.03,3,5,6,60,23.4194295,29.13971475,11.4405705,16017.45866,0.1,29.31734927,24389.58665,240.2,81.06003011,14485.75682,0.114285714,80.81546036,1,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Mecanizada,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5
3207,10/24/2015,3/4/2016,63636.36364,1,70000,1,2,3,0.0746,0.01325,0.06,2,5,6,60,23.43772482,29.31136241,11.74727518,16301.30999,0.075,29.13709933,24249.64884,439.7,81.19571554,11004.58667,0,80.58628923,1,Mecanizado,NO,Impacto (Syngenta),Algodon,SI,Manual,OGM,ATERRONADA,LENTO,FA,BAJA,Cordoba,4.9
3208,10/7/2015,2/22/2016,60606.06061,1,70000,0,2,0,0.092,0,0.075,2,6,7.2,60,24.8875,29.6275,9.48,15771.33664,0.05,28.99555681,22303.83284,317.6,81.00764517,9034.62915,0.041666667,82.41666667,1,Mecanizado,NO,Otro,Algodon,SI,Manual,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5.1
3209,10/5/2015,2/16/2016,60606.06061,3,66000,0,2,1,0.069,0,0.03,2,6,7.2,31,25.0675,29.9325,9.73,15671.54276,0.05,28.85934991,22079.7239,319,81.6455762,9059.434513,0,82.08333333,1,Manual,NO,ICA V 305,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,BAJA,Cordoba,4.5
3211,10/25/2015,3/2/2016,60606.06061,3,67000,1,2,0,0.069,0,0.03,2,5.5,6.6,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,13699.2901,0.083333333,82.36111111,1,Manual,NO,P4082 (Pioneer),Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5.4
3212,11/3/2015,3/12/2016,57575.75758,3,70000,0,2,0,0.069,0,0.06,2,5.5,6.6,60,24.3575,28.8325,8.95,15132.60815,0.125,29.43003957,22715.79005,272.6,79.45592103,14238.77538,0.105263158,82.39473684,1,Manual,NO,Otro,Algodon,SI,Manual,OGM,GRANULAR,LENTO,FA,MEDIA,Cordoba,6
3213,11/10/2015,3/19/2016,54545.45455,1,67000,0,2,1,0.046,0,0.06,2,5.5,6.6,60,24.82,29.51875,9.3975,15785.72792,0.05,29.04814302,22356.15162,306.6,80.76626586,10075.14891,0.074074074,82.55555556,1,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FA,MEDIA,Cordoba,5
3214,9/25/2015,2/15/2016,48484.84848,3,68000,0,2,1,0.092,0,0,2,5,6,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,12391.87474,0.060606061,82.54545455,1,Manual,NO,Otro,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FA,MEDIA,Cordoba,4.8
3215,9/30/2015,2/15/2016,54545.45455,2,71000,0,2,0,0.0805,0,0.03,2,5.5,6.6,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,8008.659328,0.095238095,81.80952381,1,Manual,NO,P4082 (Pioneer),Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5
3216,9/27/2015,2/8/2016,51515.15152,1,65000,0,2,1,0.092,0,0.03,2,5.5,6.6,60,24.8875,29.6275,9.48,15771.33664,0.05,28.99555681,22303.83284,317.6,81.00764517,11771.41837,0.064516129,82.5483871,1,Mecanizado,NO,Otro,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FA,BAJA,Cordoba,4.8
3217,9/22/2015,2/2/2016,72727.27273,1,71000,1,3,4,0.06875,0.00875,0.0725,2,6,7.2,60,24.3225,28.7725,8.9,14930.24955,0.125,29.48521198,22703.70013,272.6,79.29690653,14287.46932,0.105263158,82.47368421,1,Mecanizado,NO,P3966 (Pioneer),Algodon,SI,Manual,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5.1
3218,10/15/2015,2/27/2016,60606.06061,3,70000,0,2,1,0.086,0,0,2,6.5,7.8,43,24.5575,29.0575,9,15314.59288,0.1,29.32831543,22685.084,282.9,79.86971413,10331.10876,0.107142857,82.32142857,1,Manual,NO,Impacto (Syngenta),Maiz,SI,Manual,OGM,GRANULAR,LENTO,FAr,BAJA,Cordoba,4.8
3219,10/22/2015,3/2/2016,66666.66667,1,71000,0,2,4,0.086,0,0,2,6,7.2,45,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,10177.18451,0.074074074,82.22222222,1,Mecanizado,SI,Otro,Algodon,SI,Manual,Hibrido,GRANULAR,LENTO,FAr,BAJA,Cordoba,4.9
3220,10/15/2015,2/24/2016,48484.84848,1,80000,0,0,1,0.161,0,0.06,1,6,7.2,50,24.755,29.3125,9.115,15076.68194,0.15,29.45862069,22381.37889,258.1,79.09960618,12566.99192,0.15625,80.48260687,1,Mecanizado,SI,DK 234,Maiz,SI,Manual,Hibrido,GRANULAR,NINGUNO,F,MEDIA,Cordoba,4.7
3221,9/30/2015,2/8/2016,54545.45455,1,54000,0.322809504,0.966253435,1.529888951,0.184,0,0.12,2,5,6,30,24.345,28.82875,8.9675,14594.57576,0.15,29.66969474,22680.3189,227.2,78.70305446,11677.9107,0.193548387,82.01430386,1,Mecanizado,SI,DK 234,Maiz,SI,Manual,Hibrido,GRANULAR,NINGUNO,FAr,MEDIA,Cordoba,4.1
3222,10/15/2015,2/26/2016,54545.45455,1,72000,0.256808948,0.897613571,1.555245248,0.138,0,0.06,1,6,7.2,50,24.44,28.89375,8.9075,14696.5214,0.15,29.68003957,22891.4274,227.2,78.65133032,13792.23075,0.166666667,81.40120611,1,Mecanizado,NO,DK 234,Maiz,SI,Manual,Hibrido,GRANULAR,NINGUNO,F,MEDIA,Cordoba,4.2
3223,10/10/2015,2/18/2016,54545.45455,1,72000,0,0,1,0.092,0,0.06,1,5.5,6.6,35,24.745,29.33,9.17,15178.35773,0.15,29.47931034,22439.92631,259.6,79.01339929,13296.32537,0.176470588,80.63068882,1,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,Hibrido,GRANULAR,NINGUNO,F,MEDIA,Cordoba,4
3224,10/13/2015,2/26/2016,48484.84848,1,60000,0,0,1,0.138,0,0.06,1,5,6,20,24.3225,28.755,8.865,14849.7079,0.15,29.49728095,22754.59806,260.1,79.21069963,15494.51486,0.146341463,82.34146341,1,Mecanizado,NO,PAC 105,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,FrL,MEDIA,Cordoba,4
3225,10/7/2015,2/22/2016,48484.84848,1,65000,0.140571556,0.69608968,1.297502157,0.23,0,0.06,2,6,7.2,30,24.555,29.01375,8.9175,15325.39939,0.15,29.62931034,22750.84686,255.9,78.78926136,17212.84845,0.133333333,81.232076,1,Mecanizado,SI,DK 234,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,4.6
3227,10/5/2015,2/22/2016,48484.84848,1,60000,0,0,1,0.115,0,0.15,3,5.5,6.6,50,25.0675,29.875,9.615,15731.78276,0.05,28.8291775,22218.0579,318,81.42143827,11344.25364,0.033333333,82.33333333,1,Mecanizado,NO,DK 234,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,FAr,MEDIA,Cordoba,4.5
3228,9/27/2015,2/10/2016,48484.84848,1,65000,0.154320182,1.225862176,1.959319276,0.092,0,0.12,3,4.5,5.4,30,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,12791.63962,0.058823529,82.41176471,1,Mecanizado,NO,P3966 (Pioneer),Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,F,MEDIA,Cordoba,4.5
3230,9/30/2015,2/15/2016,45454.54545,1,50000,0.071529589,1.053717003,1.337245861,0.046,0,0.06,1,5.5,6.6,50,24.7725,29.3875,9.23,15588.595,0.05,29.08176371,22479.5339,306.6,80.52488655,12856.85043,0.088235294,82.5,1,Manual,NO,DK 234,Maiz,SI,Manual,Hibrido,GRANULAR,NINGUNO,FrL,MEDIA,Cordoba,4.2
3231,10/12/2015,2/25/2016,48484.84848,1,60000,0.201309985,0.913287654,1.847909058,0.184,0,0,2,4.5,5.4,40,24.355,28.83625,8.9625,14658.38852,0.15,29.6903844,22774.84608,227.2,78.68581308,14234.79294,0.162162162,81.3903627,1,Manual,SI,Impacto (Syngenta),Algodon,SI,Manual,Variedad,ATERRONADA,NINGUNO,FrL,MEDIA,Cordoba,4
3237,9/30/2015,2/5/2016,45454.54545,1,50000,0.094289551,0.929738323,1.650647864,0.046,0,0,1,6,7.2,55,24.48,28.92875,8.8975,15307.86942,0.15,29.72241379,22929.23636,255.9,78.65133032,12519.28968,0.181818182,81.43767939,1,Manual,NO,DK 234,Maiz,SI,Manual,Hibrido,GRANULAR,NINGUNO,FAr,MEDIA,Cordoba,4
3238,9/30/2015,2/17/2016,51515.15152,1,60000,0.179145684,1.167235959,1.850581628,0.092,0,0.06,1,5.5,6.6,35,24.8875,29.6275,9.48,15771.33664,0.05,28.99555681,22303.83284,317.6,81.00764517,12959.27694,0.058823529,82.38235294,1,Manual,NO,DK 234,Maiz,SI,Manual,Hibrido,ATERRONADA,NINGUNO,FrL,MEDIA,Cordoba,4.2
3267,10/19/2015,2/25/2016,48484.84848,1,60000,0.10143327,1.07268764,1.531304551,0.138,0,0.06,2,5,6,60,24.79,29.34125,9.1025,15447.87574,0.075,29.13003957,22537.00573,306.6,80.33523138,13265.86674,0.085714286,82.48571429,1,Manual,NO,DK 234,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,FA,MEDIA,Cordoba,4.3
3268,10/8/2015,2/16/2016,51515.15152,1,60000,0,0,1,0.092,0,0,2,5,6,30,24.48,28.92875,8.8975,15307.86942,0.15,29.72241379,22929.23636,255.9,78.65133032,5867.513355,0.133333333,79.89622799,1,Mecanizado,SI,DK 234,Algodon,NO,Manual,Hibrido,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,4.6
3270,10/1/2015,2/20/2016,48484.84848,1,60000,0,1,0,0.23,0,0.06,2,5.5,6.6,35,24.315,28.79625,8.9625,14610.72058,0.15,29.6929706,22622.31264,227.2,78.6685717,16768.08101,0.136363636,82.10098681,1,Mecanizado,SI,DK 234,Maiz,SI,Manual,Hibrido,ATERRONADA,NINGUNO,Ar,MEDIA,Cordoba,4.7
3271,10/2/2015,2/13/2016,51515.15152,1,60000,0.130145906,0.981023699,1.789587405,0.276,0,0,3,6,7.2,50,24.31,28.81625,9.0125,14614.81444,0.15,29.53779819,22731.31063,260.1,79.22794101,13283.73165,0.142857143,81.91428571,1,Mecanizado,SI,P3966 (Pioneer),Algodon,NO,Manual,Hibrido,GRANULAR,NINGUNO,F,MEDIA,Cordoba,4.9
3273,9/24/2015,2/4/2016,45454.54545,1,60000,0,0,1,0.161,0,0.03,2,6,7.2,50,24.3575,28.8325,8.95,15132.60815,0.125,29.43003957,22715.79005,272.6,79.45592103,15872.83825,0.119047619,82.30952381,1,Mecanizado,NO,DK 234,Maiz,SI,Manual,Hibrido,GRANULAR,NINGUNO,F,MEDIA,Cordoba,4.5
3274,10/25/2015,2/8/2016,48484.84848,1,60000,0,0,1,0.184,0,0,2,5.5,6.6,35,24.3175,28.82,9.005,14608.84379,0.15,29.57831543,22710.92973,242.8,79.09000997,13693.13868,0.166666667,81.94444444,1,Manual,NO,PAC 105,Maiz,NO,Manual,Hibrido,GRANULAR,NINGUNO,F,MEDIA,Cordoba,4.2
3275,10/21/2015,3/3/2016,66666.66667,1,73000,0,2,1,0.092,0,0.06,2,5.5,6.6,60,24.79,29.34125,9.1025,15447.87574,0.075,29.13003957,22537.00573,306.6,80.33523138,11958.45138,0.0625,82.6875,1,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,OGM,ATERRONADA,LENTO,FAr,MEDIA,Cordoba,5.3
3276,10/26/2015,3/3/2016,66666.66667,1,72000,1,2,2,0.069,0,0.06,2,6,7.2,60,24.8875,29.6275,9.48,15771.33664,0.05,28.99555681,22303.83284,317.6,81.00764517,13318.44643,0.057142857,82.22857143,1,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5.7
3279,10/5/2015,2/20/2016,72727.27273,1,70000,0,2,1,0.069,0,0.03,2,6,7.2,60,24.73,29.27875,9.0975,15505.82049,0.075,29.2041775,22471.86148,306.2,80.24902448,16676.58863,0.113636364,82.06818182,1,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Manual,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,4
769,5/6/2014,9/10/2014,60606.06061,1,70000,1,2,2,0.081,0.024,0.072,3,5,6,60,23.47461008,29.20480504,11.46038992,16006.30843,0.075,29.13717723,24582.03477,424.4,81.08882166,10507.06752,0.038461538,80.75643093,1,Mecanizado,NO,PIONEER 30F35,Maiz,SI,Manual,OGM,GRANULAR,LENTO,FA,MEDIA,Cordoba,5.1
3312,9/28/2015,2/18/2016,60606.06061,1,70000,1,2,1,0.081,0.024,0.072,3,5,6,60,23.45961008,29.19980504,11.48038992,15962.7622,0.075,29.14062551,24471.75175,427.4,81.08882166,10179.27176,0.04,80.74668817,1,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,SI,Manual,OGM,GRANULAR,LENTO,FAr,MEDIA,Cordoba,5
